text,label
KakamPinks from where I live! Fully booked na ang mga Air BNB ready for tomorrow!Makati Is Pink Kulay Rosas Ang BukasGobyernong Tapat Angat Buhay Lahat,0
Daldal ni mar roxas d nga nya maituwid ang paningin nya daan pa kaya ??????????????,1
Topic: Juvenile Justice LawAtty. Espiritu: Masama ang mga MarcosHuh?SMNIPresidential Debate SMNISenatorial Debate2022,0
Di ko kinaya yung Only Binay ????????,1
Kakampink May Karamay Ka,0
Happening now: Welfareville CompoundMandaluyong. Binay campaign kick off at 4pm [USERNAME],0
RADIKAL adj sukdulan likas labis katutubo lubusannaka ugat! Tara Na Kay Leni Leni Kiko All The Way Angat Buhay Lahat,0
[USERNAME] Not like that Wharton-bred Mar Roxas whose using the P. I. word during an outburst at Wack Wack is the height of kabastusan,1
[USERNAME] thanks g! kakampinkLeni Kiko,0
Nakaka-urong ng kilig itong ads ni Dark Lord Binay!!! Mygahd. OTWOLHarana,1
While watching all the CNN's In Private & Rappler's We Decide vids. Naka-order per candidate. Naabutan ni jowa na si sadb0i 'yung pinapanood ko. Akala niya magsu-switch akoNo way Sabi ko gusto ko lang panoorin 'yung full vids. 'Di tayo tumatangkilik ng spliced/edited vids,1
[USERNAME] expected naman na di talaga pupunta si lito atienza kasi nag papagaling yung isa ewan ano ang dahilan ah baka takot,0
the best glow-up 've seen in,0
"""[USERNAME]: Annoying nakay ang ngalan ni Binay sa news by."" IKR!!!!!!!!!!!!!!",1
Why the heck would you let MAR ROXAS AND BINAY HAVE GREATER VOTES THAN MIRIAM?,1
Zach [USERNAME] spot-THIEF-fy Wrapped Marcos Magnanakaw Spotify Wrapped illgottenwealth,1
glitch na may onting cover chariz ewan q rin sa bandlabrosas cover < mehehheAngat Buhay Lahat Hello Pagkain Goodbye Gutom,0
bobong marcos,1
[USERNAME] [USERNAME]and[USERNAME] May malasakit at mapagkakatiwalaan...Lacson Sotto Panalo Tayo,0
BinayChizSotto - Tops in the latest SWS survey! Oh my!!! :( :( :( what happened Filipinos?,1
Ang OA ng ads ni binay wahaaha Psy Bulag,1
budol budol gang. hindi aabot ang eleksyon butete na sa laki ng tyan tong si Binay. Kain Pa More!,1
Proud akong taga Quezon PSimula ito ng pagtatapos ng dinastiya ng mga SuarezHindi nanalo sImarcos sa Quezon hindi rin nanalo ang gobernador na nagendorse sa kanyaQuezon Is PinkKakampink,0
glad to see some teume kakampinks Talindeg Pangasinan Galila Leni La Pangasinan Is Pink Angat Buhay LahatLeni Kiko,0
pwera joke po ang galinggaling po kanina ni Miss[USERNAME]at nila[USERNAME]si[USERNAME]ni Miss Fana at ibang mga performers Salamat po sa pagbisita sa probinsya namin at sa pag tindig para sa tama!Ipana7o Na10 Para Sa LahatLeni Kiko,0
PPCRV - KBP TALLY Partial/Unofficial result as of 5:50pm Duterte1 311 23630.27% Poe...,0
No matter what you say I stand for them.Pula Ang Kulay Ng RosasBBMSARA2022,0
Handa na kaming makialam sa Halalan,0
The soothing voice of Sec Ernie Abella SMNI The Deep Probe,0
Pula Ang Kulay Ng Magnanakaw Pula Ang Kulay Ng Posas bl3ngbl0ng,1
[USERNAME] hanggang sa huling segundo siya pa rin ang humaharap sa taumbayan. Marcos Duwag,1
Brrrt Brrrt [USERNAME][USERNAME] You can't disprove this wala namang photoshop dati. Marcos Magnanakaw,1
Were printing polyeto para kay robredo materials! Focused on battling disinformation about VP Leni! We give this during house to house ng local chapters ng YVFLK sa Cavite If youre willing to donate para makaprint pa po kami please let me know!!! Angat Buhay Lahat,0
Binay pls lang magtigil ka na,1
[USERNAME]Bawal boplax. Leave Burj Khalifa alone mga bwakanangshet bbm Marcos Magnanakaw Marcos Pa Rin Marcos NOT a Hero marcos diktador,1
si lito atienza yung filler candidate tapos once lang sumali sa debate wala pang sinabing tama,1
Lets vote Kakampink !,0
"Fil [USERNAME]""The law is the law. No one is above the law."" pero pag subject to the law na yung idol nila ipapagtanggol? Mag cancelledt-culture naman kayo jan kahit minsan lang.Marcos Magnanakaw Protect Ph From Marcos Jr ",1
naku sir tama si lacson you should go back to school for you to suggest that your so many talk look behind during your time in manila says lola riza.. Lito Atienza seriously' eyes withdrawal from VP race urges Lacson to do the same rappler.com Lito Atienza 'seriously' eyes withdrawal from VP race urges Lacson to do the same Buhay Representative Lito Atienza says he's 'praying and hoping' that Senator Ping Lacson 'backs out too' to pave the way for a Pacquiao-Sotto tandem. Lacson flatly rejects his call.,0
 [USERNAME] To each his own. Marcos Magnanakaw Marcos Not My President,1
Sa subrang tawanan sa puregold sinita tuloy kami ni Binay:D :D Hahaha Laftrip Hotdog Pa More,1
If Duterte is runningthen Miriam is runningtangina ang hirap mamili -_- Hahahaha,0
Para sa Pilipinas kong mahal Ituloy Ang Pagbabago.NLE,0
Tapos na ang kasamaan mo Mar Roxas!! Ayaw Sa DilawMar Roxas To Jail No To Lp,1
Mga tanga kayo di nyo ba iniisip na ung perang ninakaw nyang si Mar Roxas ay Dugo at Pawis nyo? Magisip naman kayo!,1
[USERNAME] Meron akong kakilala talagang maka-Binay. Kung hindi lang mas matanda sa akinpinatulan ko na. Hahaha.,0
"[USERNAME] pleasewala na bang ibang candidate jan? ""Only Binay"" nalang ba talaga? Haha! ??",0
Its my birthday and my cake and gift is pinkkakampinkDapat Si Leni,0
cha [USERNAME] Let Leni Lead tyne. [USERNAME] they're the cutest in pink,0
I am petitioning an EDSA People Power if Mar Roxas wins. I swear to God. My will is for the truth.,1
Wow! Thank you[USERNAME]and[USERNAME]for this collaboration Literal na blind test! Ang lumabas ay sina Leody de Guzman Isko Moreno Domagoso and Leni RobredoTake the test at,0
Haynaku pabebe mo naman Binay. Paspecial ka palaki sa hirap ka pa naman. Be true to yourself.,1
Hindi lahat ng mga opinyon ay karespe respetoHeres whyCurious Christians EpHalalan,0
Kairita commercial ni Binay.,1
Wag natin kalimutang magalit kay Mar Roxas habang nagagalit kay Trillanes. Maintain lang natin yung BEASTMODE guys.,1
"ABS-CBN News [USERNAME]  Oct BREAKING: Sen. Panfilo Lacson's running mate Sen. Vicente ""Tito"" Sotto III files his certificate of candidacy for vice president in Halalan2022. ",0
And yes Marcos Magnanakaw.,1
Kung martyr si Mar Roxaskaya niya bang mawala sakanya si Korina Sanchez para mailigtas ang bayan?,0
MAR ROXAS PWEDE BA!! ??,1
Kakam Pink Sa,0
"""[USERNAME]: Binay: Povertynot corruptionmoral issue of the time"" FUCK YOURSELF!",1
DayaangDilaw kahit sino manalo wag lang ai Roxas oBinay,1
Halalan2022,0
sa true lang kasiyrs na naman yan na kukuda tapos kapag malapit na eleksyon sasabihin na busy tumulong sa mga taoLaban LeniKakampink,0
Mar Roxas Ph presd'l candidates Halalan2016 [USERNAME] [USERNAME] DONT USE CHILDREN UR AN INSULT 2 BANTAY BATA Du30,1
UGH ANG ANNOYING NG TV AD NI BINAY!,1
[USERNAME] [USERNAME] wehhh si binay bala nanay mo hahaha,0
norberto gonzales for three,0
Sabi nila Hindi namamana ng anak ang pagkakamali ng ama... hmmmm pwede pero dapat isama nyo rin s statement nyo na di porke magaling ung ama ganun din un anak.apples to apples dapat Let Leni Lead panalo Natin Pilipinas,1
Michael Abad [USERNAME][USERNAME] Stopped operation ng mga troll farms ni Mang Kanor Duterte at Marcos Magnanakaw.,1
Sir Ernie Abella is a lot better than LeniSayang wala ang ina nyong si Leni sa SMNI debate BBM Is My President,0
May pumasok na na vote turn outs! Du30 is leading with 9 990 and Roxas with 8 711.Election2016 partial unofficial,0
Binay is exploiting the class war that the privileged middle class perpetuates. Don't be surprised if Binay wins.,1
[USERNAME] Mabuhay kaRobredo For President Angat Buhay Lahat Abante Babae Leni Kiko,0
We freedom and God fearing Filipinos entrust to the Blessed Virgin Mary the fate of our 09 May,0
Anong kapangyarihang itim meron ka MAR ROXAS. Punyeta ka!!,1
Very true.. That's why as a voter we need to scrutinize every candidate. t is our responsibility to fact check and assess who will be our candidate. Jessica Soho nterviews Angat Buhay Lahat Let Leni Lead,0
Lol bakit nasa funny tweets ito????? Halalan2022,1
my disgust with Binay started when he made his wife ran &amp; took his place. Alam mo n agad na ganid s pera/power.,1
ISA RIN TONG SI PINOYPAATRASIN DIN SINA MIRIAMBINAY AT POE PARA MALAMANGAN SI DU30. WTF. GAGAGA,1
[USERNAME] Ayeaaaaaah Angat Buhay Lahat Kay Leni Tayo,0
Alessandras Husband & Sir Charles Father [USERNAME] Let Leni Lead,0
 [USERNAME] and [USERNAME] Kaya nga nakakainis mga galawan nang kabila lahat gagawin para manalo super sakim sa kapangyarihan. SNUNGALNG TALAGA HANGGANG DULO. Ang tanga talaga nang mga tao maniwala pa sa fake news. Let Leni Lead,1
traffic!!!! only binay only binaysino pa ba? only binay... tangina!,1
tangina mo bbm,1
tf binay Psy Pagyanig,1
[USERNAME] wala nmn mapapala ky erap. malakas si VP Binay kahit wla siya. Only Binay In Makati San Ka Pa,0
Kadaming satsat ni Binay. Nakakairita. Hays.,1
 [USERNAME] SO TRUE Let Leni Lead,0
"NOGNOG is a racial slur used by PNoy and Roxas tisoy &amp; conyo supporters against Jojo Binay. same as ""Nigger"" [USERNAME] [USERNAME]",0
[USERNAME] Former Defense Chief Norberto Gonzales Senator Ping Lacson Senator Manny PacquiaoMeanwhile Vice President Leni Robredo businessman Faisal Mangondato and Dr. Jose Montemayor Jr. have expressed their attendance at the debates verbally.,0
Julia Not Barretto [USERNAME] [USERNAME] and [USERNAME] Si Marcos Marcos Magnanakaw HAHAAHAHAHAHAHAHAAHAHA,1
Mar Roxasdalhin muna dito si DJ sa ROXAS CITY!!! LOVEYOU,0
MGA EXO-LS TTO FOR LEN-KKO! Let Leni Kiko Lead Let Leni Lead Exo Ls For Leni Kiko Leni Kiko All The Way,0
With the growing clamor of the elections drowning out issues that are heavily felt by the masses it is important that we recenter the attention back to them and how we can move through these issues together.Move PHSummit PHVote We Decide Facts First PH :,0
nikki [USERNAME] the audacity of this bitch to compare Marcos Jr. to ibarra???? did we read the same book???? ALSO WHAT POWERFUL NARRATIVE??? YUNG Marcos Magnanakaw NARRATIVE??Ma'amSyj [USERNAME] Sarap ihulog sa bulkan comment of the day.,1
qcbottom [USERNAME] [USERNAME] this lito atienza hasn't check the tulyahan and pasig river lately. Filthy mouth lang meron si lito kaya talunan,1
SI SARA PANGET NA BOBO PA,1
Nognog Pandak Pueta tumigil ka na Binay! ??,1
[USERNAME] GOOD IDEA!!! Tapos pag dumami na ang subscribers self sustaining na siya di ba? Tapos hire ulit ng panibago hanggang dumami exponentiallyMeron bang kakampink na interesado diyan!?,0
HaysKawawa naman sila. kase kahit salitang RESPETO hindi nila alam. [USERNAME]Respectfor BINAY Isalute VPBINAY,1
"""Uling na si Binay"" Let us not resort to such foul statements peoplewe are better than this. -a friendly reminder from Belo",1
Palapit lapit pa 'to si Binay as if may mafeel kaming connection. Ulol Binay Trapong ina ka! Pili Pinas Debates2016,1
[USERNAME] [USERNAME] [USERNAME] aq im choosing betwn Duterte &amp; Roxas lang. I definitely SAY NO to BINAY &amp; POE!,1
Panindigan natin yung Angat Buhay Lahat Mahirap tanggapin ang mga pangyayari ngayon pero alalahanin natin na pinaglalaban din natin yung karapatan at pamumuhay ng lahat wag tayo magkulong sa indibidwalismo sa panahong kinakailangan natin magorganisa at kumilos nang samasama,0
SUNOG NA AKO!! LAKAS KO MAKA BINAY.,1
WTF Philippines. Really? You'd choose MarPoe and Binay over MIRIAM? Outrage. Eleksyon2016,1
San nakakakuha ng Leni Kiko posters? Or kahit yung high def e copy for printing? Kakampinks Kakampink Leni Kiko,0
Describe in one word???? nanay nyoChinese flagDescribe in one word???? nanay nyo American flagKung d ka tatakbo pagka presidente Sino iboboto mo? nanay nyo Manny Kasi same kami Ng sagot sa flagLet Leni Lead,1
Thank you kay ateng Kakampink na nagpahiram ng laptop niya kahaponNeed kase kasama laptop pag nag clock in out for work skl,0
nakshie [USERNAME] TANGINANG NOTIFICATION PANIRA SA TULOG BWISET Marcos Magnanakaw,1
workinghours a day????? Ulol mo lugaw!!!!,1
[USERNAME]and[USERNAME] lol pag nanalo yang si leody de guzman wasak ang economy ng PILI pinas,1
Tang ina ka MAR ROXAS,1
Akala ng Host mahina ang internet si MarcosJr lang pala ang nag lo loadingMarcos Duwag Marcos Magnanakaw,1
LOOK: After attending Olongapo City Aika Robredo received a colorful welcome from Zambales Supporters as she visited Castillejos Municipal Pavillion earlier today.Lau Aque Cruz | PHVote We Decide[USERNAME] [USERNAME],0
Protect the Robredos Protect Leni And Family Kay Leni Totoong Unity Angat Buhay Lahat Leni Kiko,0
Wala pang ka tandem si mar roxas na magiging vice president niya dahil alam na maliit ang tyansa niyang manalo.,1
Mic Prz [USERNAME]  [USERNAME] Lakas ng loob ni Isko mg salita e tapos mlalaman mo na sya pala yung ganon!Tanong mo kaya[USERNAME]kung ano mabisang gamot sa bunganga mo para tumino.Doc Willie Ong pki resetahan pls.,1
Mikael Aparri [USERNAME] [USERNAME]hitting on[USERNAME] ? E Quote Tweet Jiv Cinco [USERNAME][USERNAME] [USERNAME] and [USERNAME] I think he's trying to get BBM and Duts voters... di ba pati si Atienza is hitting on [USERNAME] . It's good actually hatiin mo pa [USERNAME] supporters nila. Laban Leni2022,0
We Decide,0
[USERNAME] Yeah right and heMarcoswill be the culprit of it all Halalan,1
Who is worse? Binay and UNA or the whole Bayan Muna party list? Boto mga Pilipino!!,1
Etong mga Binay ayaw paawat. Pati ampao nila onognogified for audience impact. Kalurky kayo! Bawal bumili ng boto!,1
RT [USERNAME]: Grabe kafake ni binay. Di naman siguro kailangang magpost ng pic na pinakain niya yung mga mahihirap sa jollibee ??????,1
[USERNAME] [USERNAME]and[USERNAME] Blah blah blah blah. Sabi ng wag mag cocaine nakakasira ng bait. Natakot kayo na biglang mag EDSA ang mg tao kay pati mga bus sa probinsya chinecheck nyo?Marcos Magnanakaw marcosduwag,1
Ang pagibig ko sa'yo parang si Binaydi mo nakikita pag dumidilim na.,1
Yani [USERNAME] Let Leni Lead Chareng,0
madumb na madumbdumbin pa,1
[USERNAME]and[USERNAME] Lelz! Tapos na po ang Biyernes Santo! Pero ngpapabida bida pa rin si Poncio Pilato! You now belong to the Manila Zoo w/ Isko and Norberto Gonzales! Mga buangit!,0
excited na for SMNIDEBATES SMNIPresidential Debate SMNIelectionwatch,0
COMMENTARY: Faisal Mangondato appears to belong to the third category for nuisance candidacy but so do Norberto Gonzales Ernesto Abella and Joey Montemayor.,0
Ang wish ko sa iyoBinaysana matauhan at makonsensiya ka na. A terribly long shot pero baka naman may himala.,1
[USERNAME] A fool's errand. In this case Lito Atienza is acting like the fool.,1
"""250000 Moro killed in those years near 3 million left destitute with 1 million living in diaspora since then. I refuse to forget. I hope you take to account that while you call him your Apolakay to me he was my living nightmare as a child."" Pula Ang Kulay Ng Magnanakaw",1
 strong Kakampinks! AS OF :30PM!Hoy Grabe kayo Naga! Oragon! BIkolano! Gobyernong Tapat Angat Buhay Ang Lahat Kulay Rosas Ang Bukas Ipanalo Na10 Para Sa Lahat Leni Kiko All The Way,0
[USERNAME] wowsupporting Mar Roxas?,1
instant BV sa ad ni binay,1
NW Sa Totoo Lang [--,0
Before matulog number 1 si dutertePag katapos matulog number 1 na si roxas. Blackmagic,1
"Nag apologize ang ABS-CBN sa UPLBkaya lang ke VP Binay""never-mind. Remember that rank of BINAY is the VICE... ",0
This is how I rank. 1.Miriam 2. Duterte 3. Poe . . . . . 97. Roxas 98. Binay ??????????,1
BBM SARA ANG PRESEIDNET AT BISE PRESIDENTE NAMIN AT WALANG MAKAKAPIGIL SAAMIN,0
Sayonara [USERNAME][USERNAME] B- Bong B - Bong M - MAGNANAKAW Never Again Marcos Magnanakaw,1
WHY ARE YOU CRYING?? Its just a hashtagThe Hashtag Switch To Leni Gais Ipana7o na na10 to!!! Angat Buhay Lahat Leni Kiko,0
 let leni lead,0
Bakit pala nagre-react si Mar Roxas? Isa lang siyang sibilyan ah. Wala naman na ata siyang posisyon sa gobyerno sa ngayon.,0
 Days to goI am for Leni RobredoIpanalo Na10 To Kulay Rosas Ang Bukas Laban Leni,0
PnayZen [USERNAME][USERNAME] NO!!! Never Again Never Forget Marcos Magnanakaw Not My President,1
Really Binay? No tax? Wag ako! ?? ALDUBStory Continues,1
Baka naman bukas leader na ng kulto si leni lugaw hahahha ganyan mga supporter nya mana sakanya mga lugaw at lutangBBM SARA,1
Something fishy is happening with the polls for Philippine Presidential ElectionSurveys shows BBM with a big leadGoogle trends shows Leni is the most searchedSurveys can be bought in a corrupt country is all I can say kakampink Leni Robredo,0
A realization after watching the Jessica Soho Interviews last night Im a Kakampink but now Im also rooting for Ping Lacson,0
Nakakainis panoorin tong Anti-Binay Ads lalo na pag alam mo na yung mga pondo ng Pinas ang ginamit para dyan. Aldub You Goodbye,1
OMG! Binura ni DJ yung about kay Mar Roxas sa Tweets nya? :3 1st Kdkn Solidarity Conference,1
WALANG SHELBY [USERNAME] remember exo in their lito atienza era?,0
Vice President Binayother personalities now leaving Welfareville Compound in Mandulong City. | [USERNAME],0
VP Leni Robredo for PresidentDoc Willie Ong for Vice PresidentIto na talaga sigurado na ako. Tiwala ako sa dalawang leader na ito para sa mahal nating Inang Bayan.,0
hanggat may kabutihan hanggat may pagibig liwanag ang mananaigliwanag sa dilim angat buhay lahatkakampinkrosas,0
ang wish q ay maging Kulay Rosas Ang Bukas,0
Rape Is Not AJoke yes. But voting for Binay Roxas and Poe is not a joke? Im,1
nvisible ink yarn? Leni Robredo Leni Liwanag Sa Dilim Leni Kiko,0
